,Start,End
783,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
784,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
785,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
786,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
787,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
788,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
789,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
790,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
791,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
792,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
793,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
794,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
795,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
796,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
797,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
798,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
799,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
800,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
801,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
802,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
803,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
804,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
805,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
806,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
807,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
808,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
809,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
810,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
811,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
812,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
813,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
814,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
815,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
816,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
817,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
818,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
819,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
820,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
821,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
822,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
823,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
824,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
825,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
826,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
827,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
828,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
829,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
830,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
831,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
832,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
833,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
834,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
835,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
836,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
837,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
838,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
839,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
840,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
841,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
842,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
843,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
844,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
845,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
846,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
847,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
848,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
849,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
850,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
851,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
852,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
853,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
854,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
855,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
856,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
857,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
858,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
859,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
860,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
861,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
862,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
863,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
864,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
865,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
866,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
867,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
868,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
869,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
870,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
871,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
872,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
873,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
874,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
875,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
876,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
877,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
878,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
879,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
880,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
881,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
882,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
883,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
884,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
885,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
886,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
887,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
888,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
889,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
890,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
891,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
892,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
893,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
894,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
895,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
896,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
897,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
898,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
899,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
900,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
901,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
902,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
903,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
904,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
905,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
906,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
907,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
908,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
909,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
910,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
911,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
912,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
913,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
914,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
915,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
916,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
917,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
918,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
919,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
920,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
921,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
922,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
923,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
924,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
925,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
926,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
927,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
928,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
929,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
930,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
931,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
932,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
933,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
934,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
935,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
936,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
937,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
938,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
939,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
940,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
941,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
942,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
943,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
944,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
945,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
946,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
947,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
948,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
949,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
950,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
951,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
952,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
953,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
954,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
955,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
956,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
957,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
958,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
959,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
960,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
961,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
962,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
963,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
964,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
965,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
966,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
967,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
968,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
969,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
970,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
971,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
972,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
973,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
974,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
975,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
976,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
977,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
978,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
979,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
980,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
981,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
982,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
983,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
984,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
985,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
986,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
987,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
988,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
989,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
990,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
991,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
992,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
993,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
994,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
995,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
996,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
997,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
998,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
999,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1000,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1001,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1002,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1003,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1004,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1005,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1006,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1007,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1008,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1009,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1010,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1011,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1012,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1013,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1014,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1015,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1016,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1017,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1018,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1019,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1020,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1021,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1022,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1023,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1024,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1025,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1026,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1027,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1028,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1029,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1030,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1031,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1032,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1033,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1034,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1035,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1036,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1037,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1038,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1039,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1040,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1041,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1042,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1043,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1044,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1045,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1046,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1047,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1048,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1049,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1050,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1051,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1052,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1053,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1054,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1055,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1056,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1057,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1058,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1059,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1060,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1061,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1062,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1063,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1064,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1065,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1066,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1067,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1068,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1069,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1070,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1071,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1072,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1073,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1074,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1075,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1076,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1077,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1078,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1079,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1080,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1081,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1082,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1083,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1084,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1085,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1086,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1087,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1088,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1089,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1090,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1091,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1092,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1093,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1094,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1095,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1096,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1097,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1098,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1099,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1100,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1101,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1102,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1103,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1104,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1105,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1106,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1107,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1108,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1109,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1110,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1111,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1112,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1113,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1114,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1115,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1116,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1117,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1118,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1119,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1120,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1121,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1122,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1123,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1124,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1125,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1126,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1127,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1128,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1129,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1130,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1131,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1132,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1133,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1134,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1135,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1136,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1137,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1138,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1139,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1140,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1141,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1142,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1143,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1144,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1145,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1146,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1147,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1148,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1149,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1150,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1151,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1152,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1153,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1154,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1155,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1156,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1157,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1158,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1159,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1160,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1161,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1162,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1163,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1164,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1165,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1166,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1167,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1168,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1169,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1170,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1171,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1172,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1173,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1174,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1175,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1176,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1177,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1178,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1179,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1180,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1181,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
1182,2021-10-02 16:09:12.359203,2021-10-02 16:09:12.359203
1183,2021-10-02 16:09:12.545034,2021-10-02 16:09:12.545034
1184,2021-10-02 16:09:12.683601,2021-10-02 16:09:12.683601
1185,2021-10-02 16:08:56.970208,2021-10-02 16:08:56.970208
1186,2021-10-02 16:09:05.657812,2021-10-02 16:09:05.657812
1187,2021-10-02 16:09:06.717112,2021-10-02 16:09:06.717112
1188,2021-10-02 16:09:06.779326,2021-10-02 16:09:06.779326
